3015,4312,2025-04-17 16:50:12.8599451,7040,Info,Service Control Manager,System,648,5028,Server002,21,S-1-5-18,Start type of a service has changed,,,The start type of the Background Intelligent Transfer Service was changed from demand start to auto start,,,,,,BITS,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Background Intelligent Transfer Service""},{""@Name"":""param2"",""#text"":""demand start""},{""@Name"":""param3"",""#text"":""auto start""},{""@Name"":""param4"",""#text"":""BITS""}]}}"
3016,4313,2025-04-17 16:50:14.3569401,7040,Info,Service Control Manager,System,648,11764,Server002,21,S-1-5-18,Start type of a service has changed,,,The start type of the Windows Modules Installer was changed from demand start to auto start,,,,,,TrustedInstaller,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""demand start""},{""@Name"":""param3"",""#text"":""auto start""},{""@Name"":""param4"",""#text"":""TrustedInstaller""}]}}"
3017,4314,2025-04-17 16:52:10.2041672,7040,Info,Service Control Manager,System,648,11764,Server002,21,S-1-5-18,Start type of a service has changed,,,The start type of the Background Intelligent Transfer Service was changed from auto start to demand start,,,,,,BITS,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Background Intelligent Transfer Service""},{""@Name"":""param2"",""#text"":""auto start""},{""@Name"":""param3"",""#text"":""demand start""},{""@Name"":""param4"",""#text"":""BITS""}]}}"
3018,4315,2025-04-17 16:56:17.6656922,7040,Info,Service Control Manager,System,648,13028,Server002,21,S-1-5-18,Start type of a service has changed,,,The start type of the Windows Modules Installer was changed from auto start to demand start,,,,,,TrustedInstaller,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""auto start""},{""@Name"":""param3"",""#text"":""demand start""},{""@Name"":""param4"",""#text"":""TrustedInstaller""}]}}"
3019,4316,2025-04-17 17:01:03.2524421,7040,Info,Service Control Manager,System,648,12896,Server002,21,S-1-5-18,Start type of a service has changed,,,The start type of the Windows Modules Installer was changed from demand start to auto start,,,,,,TrustedInstaller,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""demand start""},{""@Name"":""param3"",""#text"":""auto start""},{""@Name"":""param4"",""#text"":""TrustedInstaller""}]}}"
3020,4317,2025-04-17 17:05:29.6904222,7040,Info,Service Control Manager,System,648,4736,Server002,21,S-1-5-18,Start type of a service has changed,,,The start type of the Windows Modules Installer was changed from auto start to demand start,,,,,,TrustedInstaller,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""auto start""},{""@Name"":""param3"",""#text"":""demand start""},{""@Name"":""param4"",""#text"":""TrustedInstaller""}]}}"
3021,4318,2025-04-17 17:14:03.6251660,10016,Warning,Microsoft-Windows-DistributedCOM,System,876,4688,Server002,21,S-1-5-21-3962163828-2803415714-1403596700-1001,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""machine-default""},{""@Name"":""param2"",""#text"":""Local""},{""@Name"":""param3"",""#text"":""Activation""},{""@Name"":""param4"",""#text"":""{C2F03A33-21F5-47FA-B4BB-156362A2F239}""},{""@Name"":""param5"",""#text"":""{316CDED5-E4AE-4B15-9113-7055D84DCC97}""},{""@Name"":""param6"",""#text"":""SERVER002""},{""@Name"":""param7"",""#text"":""lplui""},{""@Name"":""param8"",""#text"":""S-1-5-21-3962163828-2803415714-1403596700-1001""},{""@Name"":""param9"",""#text"":""LocalHost (Using LRPC)""},{""@Name"":""param10"",""#text"":""Microsoft.Windows.ShellExperienceHost_10.0.19041.5072_neutral_neutral_cw5n1h2txyewy""},{""@Name"":""param11"",""#text"":""S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708""}]}}"
3022,4319,2025-04-17 19:20:50.1822617,1014,Warning,Microsoft-Windows-DNS-Client,System,2056,8452,Server002,21,S-1-5-20,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x4000000010000000,0,"{""EventData"":{""Data"":[{""@Name"":""QueryName"",""#text"":""rr4---sn-ixh7yn7d.googlevideo.com""},{""@Name"":""AddressLength"",""#text"":""128""},{""@Name"":""Address"",""#text"":""02-00-00-00-C0-A8-00-01-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00""}]}}"
3023,4320,2025-04-17 19:37:40.2995036,1074,Info,User32,System,432,448,Server002,21,S-1-5-21-3962163828-2803415714-1403596700-1001,A user initiated a system restart,SERVER002\lplui,,Hostname: SERVER002,Reason: Other (Unplanned),Type: power off,Code: 0x0,,,C:\Windows\System32\RuntimeBroker.exe (SERVER002),False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""C:\\Windows\\System32\\RuntimeBroker.exe (SERVER002)""},{""@Name"":""param2"",""#text"":""SERVER002""},{""@Name"":""param3"",""#text"":""Other (Unplanned)""},{""@Name"":""param4"",""#text"":""0x0""},{""@Name"":""param5"",""#text"":""power off""},{""@Name"":""param6""},{""@Name"":""param7"",""#text"":""SERVER002\\lplui""}]}}"
3024,4321,2025-04-17 19:37:52.0992741,7002,Info,Microsoft-Windows-Winlogon,System,588,12296,Server002,21,S-1-5-18,User logoff,,,UserSID: S-1-5-21-3962163828-2803415714-1403596700-1001,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x2000200000000000,0,"{""EventData"":{""Data"":[{""@Name"":""TSId"",""#text"":""1""},{""@Name"":""UserSid"",""#text"":""S-1-5-21-3962163828-2803415714-1403596700-1001""}]}}"
